seller_id,number_of_orders,seller_zip_code_prefix
10cdd491d1dbea8fb4ead97b19c334ce,3,37540
11fb6f6d341adbe19e81733701704635,3,4133
1284de4ae8aa26997e748c851557cf0e,3,85301
13dd308f81fea30cc670c656b2b46cc3,3,13454
1588ac4010787100dddef64568f0ae35,3,87045
17adeba047385fb0c67d8e90b4296d21,3,7052
184725737946a1a938bbbd1a9e978103,3,9370
191d55f7edb8524d525ed01b20fe32e8,3,73020
1c56ffe0e9dea2657fc6e95b53f40b13,3,13575
1cbcd2ee0afb3fc09963b87eb65e7e4f,3,82640
1d0997ff06b524ce9289ffd75114ecd3,3,52020
1e47defeeadeca0e9a18fa5a9311e735,3,15800
1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,3,95800
2063dd1b9f568df1c16741ea7d3e6adb,3,85065
2075d8cd4dd63ff12df0749a5866bb06,3,80010
213fafb0ca06fb3d5886579c2565791b,3,35700
217f005bb37ff3aeef5b2ae1788e75ba,3,6038
2305ab43e846518f58dd9d59f3f54e96,3,8452
23ff42c4bf1f8f16cddb19d8b972974a,3,37975
244b04680fdbded0acf5aebd9c92b44a,3,13211
249f0e9905a6e06ad6c6bea7547ab9f6,3,20950
28c7d8743fbc8679f484868cc0fcaefb,3,18480
2a167ca73899c85001a837d8fb4962f6,3,37540
2a7c6c0b0d5efde2bf75ec1e1cec2d41,3,87015
2c43fb513632d29b3b58df74816f1b06,3,30421
2d22fc3089eb907b29ebff50581fb472,3,27972
2eeb6531ee027a48d401e72bebdd87d3,3,12230
2f73e04d12cdf0c945ded66bb3fcf6c7,3,29313
324583d68897f5ddbaf38f6248322176,3,15046
327b89b872c14d1c0be7235ef4871685,3,69005
3442f8959a84dea7ee197c632cb2df15,3,13023
37ceb404da208418c9032f0674e57804,3,4615
3bb32fedaa74e4ad20f4ce067733bd31,3,88210
3d290fe363c60a77498c1126fd3fb8d3,3,6694
3d3ccf2b2f8134b10dce9dd446f0e075,3,14940
3d49bfdd1b43a7fe169b3740067acc61,3,39400
3d700782d7818f2c1e0d7a9e9d75fc00,3,86170
3f84fefc07dc159b268d4a77d3e8c425,3,83833
41c9d3997dd3c072c31139dc5bb5761f,3,38182
42d4b7e70819438f5ada61c965e92d7e,3,74045
42fb44130ac3134cde8e35cf8ec7df25,3,12995
432c67955c0acd1fd6b0b5d678766a71,3,5571
446cc09cdbb130904da114e807dbec40,3,5615
44717f64ec2a457979cf83c429077666,3,98780
44ed138eca6214d572ce1d813fb0049b,3,92010
461ff5303b6c9c1a4a07f40c5aece516,3,83323
47648caee88ccfe951fbb27fbf7b4cbe,3,9931
478bfe564db21eeb44386606aa30b650,3,33600
485452467ff670447e84a8370c3fc898,3,89190
48bad451945f5227341793478d6353ea,3,1220
48e5ee06fb2dc74df1c711a9b6dfac2a,3,35540
4a1917ef994878940e1fb03eeb787ad7,3,70610
4a23adac87cf538689fa600d976f78b2,3,4537
4a82c4af97ffc0fb2dc26bfdc03b1842,3,35590
4c4d546adf3c3868fe19c9ec6e9ffda9,3,87013
4e6015589b781adaa5ce7f1892d06bb1,3,11440
4fb41dff7c50136976d1a5cf004a42e2,3,44002
519a7aa428f18d125a283cf8c014fdd6,3,89180
51f108f62cb87d61918159902c8f8583,3,85801
52956b80ae65fda598f06f6b9943e7a9,3,87050
53088c75f948b48a7ece173ac17f0c12,3,95840
5563732abe64c3036cb97ad924128dd1,3,7192
56f413900b5166ab4d730e9ac0b12cb0,3,18076
5741dc2bf5044c34d0698681c5081bed,3,12226
578fa3a9cb6b6dceab39231ad59cdaca,3,60025
58e4b302b54937e55a678c4d15111da4,3,83402
5a4236931428800e9d9cc04af0987118,3,2916
5cf1ec37aea089f45110c70653a166ab,3,2215
5e49e3a44bdeb5aab2684258bbd4f525,3,88330
5f5a58930c3c35f3b5af264f34fb8c85,3,14020
60da8bfa7eebe230b7d66ac4082d79b3,3,15940
612a743d294c27884fb7b80d2b19ba35,3,80620
61f159ef6da2d441951d2c0efa719362,3,29160
626ab1cd96932367f0eeec2e47046c12,3,5048
62760d278921b5f352461620d68a9cee,3,13320
630008e0f062605a415d694489f6f82e,3,1026
657969cca82e884d272385ec0ef06edd,3,93608
6650fcccd8cd2f7e55ffa524f30c4c59,3,8490
66d5ae34537110d3affc56174dad2b2f,3,15062
67e43d802fde8cfd3f9580124f8167d1,3,7062
69a43819c758c65a5befb0b471c954d7,3,86802
6ba4733aa33f6386e9fb0c0fd3993b38,3,95560
6bb66d9870c2e01c05655c7ed0e7ee13,3,4101
6d7f8d9d594e28796b6b3205b00f459c,3,80050
6eeed17989b0ae47c9f11ece6f38ea90,3,4123
6fa9202c10491e472dffd59a3e82b2a3,3,18030
70126eecc6aa1274392a1743866e9678,3,6449
7238f877570096ae403c51898fa64566,3,6519
731ef20c231d9a7103a425e83fd91271,3,88501
747e73c01a4593d4cf60dcf970fd2689,3,55602
74bafed391319577bce6f4d2acc0589a,3,1311
75745ef7bc7d4f3ea3380f6f5303f514,3,70384
761681a821d8275bc79f552116d06869,3,17606
76623fde66e6b63b59440fd34160512d,3,7124
778323240ce2830d68aab11794e00bfb,3,13600
782f78b632a43875dd5b53e3e49c9564,3,13030
78ef7e885d17f35e2382a47aae8b8cce,3,96816
7a188843479798ca813108fa7b959286,3,4276
7adbd3210a7b3cc2235e225eef33574d,3,2544
8132b9bd16876e1b0f8808d43825dd48,3,88058
83a75eea11694e36e56dd0cb2240229a,3,13905
83c465a786b06574376909b35ef6752a,3,13560
83f2b4881141ce3fcd4e985125d3279e,3,14055
8759e7aedd644f487315e5860962f162,3,9251
876182d1918783bbe15233febfbd4926,3,4208
87f3e35268860433e13d577825aada95,3,12955
88ae906ea2acf6971f26c3e8b7cb4357,3,1550
8a207b6080964f3c1fc9d35bd6096ba4,3,15155
8a8835a43bda99fd37310ad76c457510,3,9540
8fbe2ee446b97e128471be4ce983dc0d,3,18103
918f6fbcf3ab724d805867303e593a1b,3,13273
92c8bc6e8f925792247656fed09aad65,3,3384
933446e9a59dece7ae9175103820ca8f,3,81730
94231344608e603693b0a8891143f65d,3,91520
94c49f20a123aeb9360dbf80ff912bf6,3,18015
9599519be538b98748162a2b48248960,3,5008
96f7c797de9ca20efbe14545bed63eec,3,14140
9996ae921c50e8dff411ac69c0b4bb8b,3,17605
9b1585752613ec342d03bbab9997ec48,3,22745
9b76ad3d04236f76bc71c59470305e13,3,18550
9bade61a92bed55a25d2b67b9f4ed739,3,83005
9c54608f0996c32ae4743089d915f845,3,87900
9d213f303afae4983637247556438ede,3,14940
9e17b9d64683aebcbb9ee362d06463b4,3,14020
9e9b539eb2806acee3f5c28085c1db9f,3,32315
a00824eb9093d40e589b940ec45c4eb0,3,18590
a2e85714b56b1cb6bb24a9a6e6cad36f,3,14530
a35ef466c6fd6d052f5d241240d3c5e2,3,93347
a435b009cd956ea60748b5cfbddf2e24,3,14406
a69aa24cec11168e7e39a3fbc727e925,3,6330
a7dc4098e4da6e41b426269d12ae7e91,3,4386
a90a5da8b09e44264a177c0374a5ac87,3,84010
aa762680c40618316a896838866140ea,3,82510
ad8b531ae67582f096925cff5630d0d1,3,84172
b3e2faf2c1004d674f16a3aa3197f0e1,3,14093
b56828a9f9027f3c918c04ca720d9e3c,3,11707
b8d890108a7a80e4f5d59eea9f362438,3,81110
b9c0ffa92f3ff9a5a3d45ef7213c0842,3,8246
bac692d6c0ed08467878018e6cc9c26c,3,89041
bb3dca718920a4d7ec3cc9ffb025108b,3,8011
bc30de0d71bd6260b936a026b5cf7200,3,13920
bcc9dd23e2a8bd8267cf92b19304a1b9,3,14940
c00396cbdd2e088fe4281baa5920aef1,3,83535
c0e6839516f5398edc34adf5f1d53d1a,3,11430
c161d1327ebc3a156c09582ab2f59f6c,3,3521
c1849d4d32d7a6cecd5aa471809d3135,3,9070
c1d1ebb4745cc43cb6f05e9c8a705c9a,3,8070
c32fc744b9160ac853450488e3cfea93,3,14020
c3ee2331a724e6fc02c4b698b57a73f3,3,5108
c3f5668699a1b04c0fa61ecea1e2bff6,3,86808
c5ebe6598748b0aeaa61cfb820478b92,3,95910
c6381b1321d7d97717a5bb4ed5b77882,3,4276
c7c7b2682c648339a0e9846bb1023a39,3,12916
cac4e0bc1a3269fa2b6ea5e763f6115b,3,88351
ccada0ef508e698917a6eab263375905,3,85948
cd52a8efd71af3336b14b5039b951cc1,3,88136
d149de2f383552baea37a7198c2296ce,3,4193
d558ebe531605a1285ab2b1bc3256dfb,3,35501
d65f31d2413268e671989503f6cf9993,3,13160
d6cd01c59123df02fc226eadbadb5f89,3,1207
d7ab82074b5f1dfba46db123df101bff,3,12941
d90fe2229fee1a5da999ccd0c06c1667,3,3416
d9cb0052a666de5308b32f32ad5f1b1c,3,15400
d9cd369bffa979d1634f8e1318bf2f1b,3,15115
da20530872245d6cd9d2f5725613c430,3,95650
db1f0f7c7e5e87f40b62226f020bb297,3,83322
dbec9a0a7efeff029d4d9dce7dc4cc95,3,31920
dcf3755cefcdc158ad0b7bdde51e871b,3,96503
de09d00cfc265b8804c7df34075a68fa,3,2118
e1643dff33666ca629e3644c02738179,3,3182
e3b4998c7a498169dc7bce44e6bb6277,3,3635
e3d3b3efac954a60d61be70b7e05b49b,3,3370
e3e290b38963293022cdcd6db8328103,3,1403
e4fc40017a6d22c46a14ac2e17f87c3e,3,86702
e5899683388855d3dabe8913bbe365de,3,13575
e5bd51692380fd8cabb19b756b95e714,3,9220
e82de6494d91d3c4c54450f59b227a94,3,14940
e83e93b71371817b11d78a63ff156aee,3,6409
e9c2dc0dd4ac38448289be644ac94f42,3,89210
ea1776927851da2532aa70d6a32c095a,3,8223
ea3ebea5317b0efbc663ecc8ce5e9bc2,3,88036
ea846a0e7ad98a741783e886d89dfa44,3,16072
eaf6d55068dea77334e8477d3878d89e,3,4660
eb9cd5b35d95206585e2185318cb5c61,3,3064
ebef8d8c92b4fd3226e5d407bbff21ac,3,14020
ec21206b7894c503788a684a7bc822a6,3,28950
ec5c1d94df153d473b37f880977ae58e,3,21320
eddd1991bd6d9309995a480c39b95137,3,84010
ee2fbacc2fc3794e656cc4d933d59ce7,3,5061
f235413f677777a0738ff215d0184901,3,17250
f5fea3ffed6c2e889bab72705557c63a,3,21240
f6122bc84774df1b372bdb3bb88ddb9f,3,6436
f7df46c1e0ec44eed5c6726478da4a17,3,93336
f88adb15807168d3c43d71021090ce4a,3,13660
f8e2c1b59cd4225a3e4fd0d013a76b93,3,14021
fcba71d4d5db057f43249145e4eb1e27,3,13481
fe4cd9461203cee790d36792420b310f,3,35300
fe8055980a4ff7f64ed889c2b5926929,3,81925
010543a62bd80aa422851e79a3bc7540,2,1212
011b0eaba87386a2ae96a7d32bb531d1,2,17580
02a2272692e13558373c66db98f05e2e,2,20040
0336182e1b3e92f029d5354832045fdf,2,14940
038b75b729c8a9a04b0d07cba7eabe86,2,12231
04843805947f0fc584fc1969b6e50fe7,2,93900
05aebce0b5c8f0d41b29b686f2d05fd3,2,3962
062c325cd6a2b87845fab56b4ec2eeae,2,8150
07d75e33f2750d97d467fb57e4dfdd8a,2,2117
07e8e8fc5222bb358e6f259da3197074,2,4216
091065b789659bc3cd9af9cb3a6253ff,2,92120
0936e1837d0c79253456bbb2ffaaef10,2,2050
0a82f5fb06a4fe4ac2cf7cb412ec71b8,2,5524
0aa124728afc1131dff5655f4c6f487b,2,37135
0ade5cc4a305ed7093a23f68ca47519c,2,81030
0af977692321d895349eded183341d28,2,11070
0b3f27369a4d8df98f7eb91077e438ac,2,7412
0daf5180aa44356f60f8effa533b55a2,2,74043
11742f81550ac064cc9a40f67151d9ad,2,15810
11938fcc75f6902fea1d0a6f72b54a57,2,89900
119c7f1a00ef43fad0e57604e76a747c,2,2614
12a8eb0f8d1cd3270695bf2a99f55966,2,4607
14f2b3587172b9db894c9bad8dab520b,2,95240
15b3b1b81484422eb41df68ac87f1f50,2,17047
160851d3ece7aa1a510f8d1a4bb8a8af,2,17400
166e8f1381e09651983c38b1f6f91c11,2,88780
1710c3aaa9c6b44ec3883ee0fe300e21,2,9551
173d56ffbd4c56cb80fc3615487d712b,2,11370
17998cf586426bf0f2c3726cb0a4b211,2,30710
1967a9e2ad6f51802b093147d861df58,2,1209
1b0b0f4f95e962d6f32fe90c759d0479,2,2737
1cbdc7cf130a41fd13a3c2a7d2fcfda7,2,37480
1d0646a72178a6fb37ee8082140e06ec,2,89203
1d139e3a3b14025640d8df1b230aace0,2,14860
1de62b6f2fd96227629786db492433db,2,16021
1e26c56af8d48424e1df0140a2401f83,2,13911
1e9d5a33694bddb76316fd1f54734d20,2,78820
1fe61aa5494bd3ae92a2c13e067c810f,2,89540
20611af7866c6068fd5ae1f9dbe15c92,2,13660
20d53aad4fe5ee93a64f8839609d3586,2,37540
21d59342ba150175ca2aa4f8faddeca6,2,8593
24a6daf925d9d591870a66660416de31,2,14078
253c025bab43881055aeecde5e2d8b77,2,80620
26562f211dd1364af2a8596dc945e8ae,2,9785
26f6b7ab07be3e9e69ce82a6552efc19,2,21070
278b6e0b20c4f61fefaa0577943d7a35,2,88316
296729ffb9b684050dd24836dac4494a,2,80240
299c89a525fee36c567f4fe72f038100,2,63540
29c322e3f09f886f8bacbe91dfbd979e,2,97110
2a50b7ee5aebecc6fd0ff9784a4747d6,2,72580
2a73cba571d90c694b7caca072ccf6ce,2,9560
2aafae69bf4c41fbd94053d9413e87ee,2,91901
2c54051840f19eca309a5423cf22df36,2,81830
2cb4700db635baa1c0d4f90ed27b6669,2,81070
2d378dbb39815785238c0139c7647fb7,2,89240
2d9e8987a2ea5cf88dce330249043ff1,2,15155
2ec6e37d992a95eaddb3369dcbcc76d9,2,91310
2f9b7ce230a057a98a9f5df5893ee36c,2,6460
328acb143b4a73aad6bee8e734f5d20d,2,85865
333c4210e76a1aa2ab817b99437e3ff1,2,13880
35b96509602ec4b7da831b5cd73ff2c2,2,93040
3606774ec64634822d78dc2db6d37045,2,9510
36f98ad67cc981f50ce8aed093d5783c,2,85904
37303482a42fb700d8d127e70a9cd6c8,2,13070
391bbd13b6452244774beff1824006ed,2,13082
392f7f2c797e4dc077e4311bde2ab8ce,2,21210
3d62f86afa7c73be2628a3be1423f5a0,2,12327
3d68c634a99a1ba46dbca3967a69c623,2,88270
3dc69bf2c42f0568a5c4791ec3fd3745,2,2880
3e35a8bb43569389d3cebef0ce820f69,2,3124
3ef37b7ca6dd2b80bd8af81a62504996,2,1452
3fe7120d6257285ac6a3ce7cb071ccec,2,35044
3febca52652e7209509ccfe61cbde40e,2,8596
40ec8ab6cdafbcc4f544da38c67da39a,2,85603
42b6488f5b8246d9141712abd4b1b693,2,87014
43b2c864251aa0ce4030c746984e088a,2,71936
443d880f15cbd3572885e1d44bf2c478,2,17506
455f46ef09a9e45667e2981df84b5cc2,2,18052
458c6fa920810ce2492da71bc26d9eec,2,15813
458d868c9642f55f18f04e951a3fdde6,2,90670
47f55702f598c7c6cc8458b0fbc1c49a,2,36213
48b6c3f4c6a93171da04b75313f2130f,2,17700
491a5ada3aa1678414e990262c4bbdc1,2,4208
497709c2976a8fa308730a2dec5b0726,2,9981
4b98b0428fc1932cc2514ef9ce2505e6,2,6795
4bde6149c15cf7e177b36fa060dd6de8,2,99500
4bf658053d453036c70976bccb2c31b2,2,15070
4c60877808f4318ef1107fbeb8f89afa,2,12940
4cc4fd4fdd406a85bbdc1f824b731bd7,2,85906
4ce8b55b4bfa4659184e7becc1fba3f2,2,83823
4d6fb82c629c7a5028bfd973c07b05e0,2,31525
4d9fea3499bdc22aa4da4e339365f215,2,4209
4e0d109ccfba9a1151c103049880c857,2,25550
4e480be820e37de1444325ff358c9296,2,37410
4eeb99008a0f59d2c7759c59f9a346eb,2,6807
4f0d637c1197fd65405ebd755ac9f86b,2,6768
4f1f1c8666cdb6442f775c4e8caed465,2,30240
4fe2f67634d00c021aa01f96b6f2d68e,2,87035
513a54369b6a8a6602fcb0e129c6d78d,2,9862
528bcf6680c36dddf07620bd35b33a6f,2,3178
528ce32f560edd11add4169f6a5b65be,2,18130
52bb00821bcdd358a5a5a27e1f6be5a1,2,6268
533d46c1b06970e99f09523a61df4972,2,18200
539ed9e19811677513447759be5eccfc,2,31520
553a440137d6e0cf776aee0bb83ac9f5,2,13481
5587130f9850696ed7fafbc91c2cee44,2,4311
559d56f3b8f0bc2e5a9a62fe2ce2a39f,2,89220
5659d77e8d90378e39b960ad5956f64e,2,12062
56db5c0782e8f7ddc9343f9576ff6d16,2,88132
570d4583587a5fe2d47c7be89b91ad27,2,2220
5733d806668f8712c24b9abaefbfa642,2,89803
57d2ba47f7a3209aa347532ae75c1165,2,89287
586a871d4f1221763fddb6ceefdeb95e,2,90630
58c851d1a3c7cd3da329eb59453fed44,2,13504
59bbc819b99a733f02f0d6b49d1c253d,2,13043
5a32c398a06c345440bf2a683b017ad3,2,21070
5a9c0859cb00fd8aa4db443837f0a700,2,89650
5bc237df65098fe211bb4818f4d26d78,2,38410
5c603ffb38cbbf25a0e0698941324143,2,37004
5ca5d579b5857ee8709479b1047cecc3,2,4176
5d505d2298ad549e4e4e835562fa0c1e,2,16200
5de1c80811ce7007f62f00d971236c09,2,88063
5e9f5bd34e0830569f05c9d4f56e04a8,2,90560
60ad151920c4f6f3ebbe8cfdf6166779,2,6322
615c3462099ffa940d37b17dfda19594,2,24855
6179a28a13a726c29b3bf54c070dccab,2,37048
6187a137b2af59dfdbad8d9f8c373c14,2,6268
62d977e2b2aee830de3e039a28490d12,2,80410
63272377184e969942f7fff221be858d,2,3340
643c01d7c56a724bec0454f4780e8a3e,2,89222
64cc804291f90c81f02bfc2bb58ff55a,2,81250
6524b847b982cd56bb5d4b02b776ee42,2,13042
65c255b299faf2d12050937cc219c46c,2,3060
6601ee6383e7f452be71929f8de48bbb,2,14027
666658b8da8370f30e1f89893b1de5e6,2,3658
685b870da5b52a710782c9c0fefbeb5b,2,9820
6902157ee16728322d61a1321fa79e58,2,1026
693660429f9dc4ff704eb3d88dad54d7,2,9170
69b5eaa096c3f9d1e5c398c597f567d6,2,16200
6bcb2352a2a0c38b845f598298ab9d26,2,87050
6bef34c5be6f2bbd70aa5165f6df94b1,2,89120
6dc9bec584588412a6a338830946a3e4,2,3270
6f835fd4be26989b1b064399da346143,2,81280
70c4eedec9cb4a85cda2f3f9673557b4,2,1208
70f7e8018e3d46c748c92f026aa2585a,2,1314
7315baebc0572ff220d226283dc66728,2,13560
734def04b237117a09321dd6d8f3f2a2,2,13604
739c7d7be81f63812dea0d1b1451c651,2,58400
73da1880b39c71de2b262bc7720c1494,2,13560
747c1cdcd1737dcfbd1547f6eb6f2cf3,2,14940
74a9b9bddf14ece02beb81f52c41a88d,2,1156
751e274377499a8503fd6243ad9c56f6,2,13097
76833248bbc0e65a0293ec62023e4396,2,16200
76d336555bb25f3165d2f0d6da719c40,2,18015
76de363de16dacc923eec8daf91df504,2,89825
77dcbb67ccb3659bd58eaf5661560a30,2,95900
788f22bafdd7ab0e1e79f19db72f16a4,2,4137
78ba5933c21686d1c2f64669c8c459e7,2,8810
791cfcfe22fe4a771ece27f90017da92,2,14010
79ee721b6f766066a80264402548d359,2,17011
7ad41305e96a6cab8294cd65891e9a86,2,28810
7c462184585ae80bd6e5774c62ce50f2,2,13086
7c4adcc13272c0e26fa23aac642adb7b,2,24725
7caa63f175b1cecbfaadd8b5ab9998c7,2,2750
7d484ca289afaac6bf5fc6a1e96d2226,2,79104
7dea6f73af847b42cc3985bd620f994d,2,85813
7e959205cebc10adefcb331f934238a4,2,1223
7f02656561b680def9986c0795a8a080,2,1417
80146bc52c4f6af5239b23de2a20262b,2,6753
81ed90f07c0bacb7594940ba2ef676aa,2,35500
83c8aafbefb034674a70de0eac5b8954,2,85601
83d7070a0b9a8b4625fa8682b819fabb,2,6717
84c945f15571830c1a91a33978e94009,2,2851
84deb808079d1be601c209c1e771b1cc,2,81200
85e7c62c1d6ea078c3897424f867a7c8,2,88220
85ecf03781da592876b7844acc1b729f,2,3658
88ef59b51bdaa941d10a853429f2b6ce,2,83280
89757206b887aed36f3e18d858460fea,2,3121
89dda63a3c907c468ec88c310ed91213,2,9380
8a1ff5c35f6595a73fef4c7b96e4908a,2,83091
8c351ed7c326c62123318f4f3246e906,2,11701
8c91bfea4263b8fba54081460693e2a1,2,98920
8c9348f33ae3dada25c99c99ade2af78,2,6340
8cb7c5ddf41f4d506eba76e9a4702a25,2,75110
8ccf3cf69651cc1d8a02c8bfaf3b8568,2,13504
8cf21434553b02cbd37c0bbd07e041b0,2,88102
8dd386be0767c330276ea6a3f96532d3,2,88490
8def3db7f272735afb2ecd03aeca09a7,2,28035
8e29d051f810eb22959ede205b462b9f,2,15131
8e4f041ff58e7845456d3482524014b3,2,90250
8ea394aed8138685abe1eb9f25e1021d,2,18053
8eb88b0acb3f90a717ad659221471fa7,2,89504
8f0fbe2cd4d472157dc1cdef6edecaa9,2,2755
90b57083da5d803237da74daec6dcb2b,2,80730
910a922b426b7ff95eaee129ad6c0e1f,2,15025
9535a841eecebed61a9fb1ac1cbb5597,2,1208
9558aa23f77a9e0a0eca83540999f43b,2,86801
968ee78631915a63fef426d6733d7422,2,99700
96e5dc09087bad639b4ee193104ec2e5,2,28660
98dddbc4601dd4443ca174359b237166,2,87111
98e164d549402270247f3c96a1a158ef,2,5083
999f6d9a1c7c81f43be44c6b7d076210,2,5269
99cd94252748d2bdde08e17858233602,2,12401
9b1050e85becf3ae99c1cf4934c9bc5d,2,39400
9b1ab052f5fca308ba743ac789ebb2e1,2,85200
9b1f656ca3060f8af17a50d8a024b533,2,11013
9c4d31c7e46ab03a43fc06e3142afd4e,2,20785
9dd459b29a14bf89d47183cf2cd0e4c7,2,4716
9e7c5f4d7770eab65738cca38f9efccf,2,2562
9f56a7a649097b166d8ed286ad86a15c,2,21041
a11a0e0ca67423425691db355cff69b0,2,13330
a154d7316f158bb42e6fa18bbe3afd3a,2,3804
a1ed30492b3b798bc121845bc4aa7366,2,4708
a20d8058c866dbaeca014d2cd20ac62e,2,12209
a247197e2e9c19a6a53a6888cb8b660f,2,15056
a2a41aedb70551d4a85aa04dc2fced48,2,4447
a3b0df0065e264a91b7bbf5f844af5cd,2,9721
a3fa18b3f688ec0fca3eb8bfcbd2d5b3,2,4557
a45314082d50d578a4721c9787ce09ab,2,15130
a4e634166243bbb3a13fa584463fa468,2,6286
a513150f33f99a06569e9cd5c4bb889b,2,1545
a7b7354cc588f7566a848bcbb1ce3d96,2,1215
a7d0f8dd44f57ef6de7f7f02e3d82630,2,3225
a81466620e46a6970b22ef40379fdfc9,2,88730
a89e143d5211473ae18db9577ee34b64,2,13486
a9415cf907dfa12f9ed18693244f5329,2,36320
aa17b35ce4de7b565be3249ba838944f,2,13214
aa2640d851ec322526f1295bbeb20092,2,1156
aae5953b9edddf14749c0d65d60eb4b9,2,31035
ab75b89cc49c9ab3160d0c91565a442a,2,17604
abe021b01ba992245271b9aa422032df,2,80420
ad8ada0ffa993cb1197d102d9ab21a3e,2,38445
ae45ad30c2d2e5913094769690a239d2,2,14405
b05b432bf68945d4d9783f9e3ca29ee8,2,16200
b12cfd255810394b60caef18ae163547,2,85810
b26741d31a563d769b4af0465ab20c56,2,88061
b416191c9813d821a295cfabafff4161,2,14407
b452cb0ae35044c4a53179c39f49fb06,2,18047
b57e8460909fa137df7951b4a3b5ea84,2,90640
b5bb2b985208834bd5bd86c7a402bbad,2,95800
b5f49fe968dff6b112861e6cd8e192ef,2,80710
b77a27b1864483e721dc831d5ba4afa0,2,25251
b7ba853e9551f4558440881fd3e5c815,2,95500
b7d5b4b87af9d42b601865d3f3810bff,2,88020
b906dd0e57f282c7089171b6ed07982e,2,87083
b9ec22de23f18567de0e09d776ca0309,2,72318
ba89796db68db180bd389de96b2ff3b6,2,5763
bb5d956dece964a06c12bceb66b923ae,2,20930
bb7ad8a45c027be8ab075b8e465f8ca0,2,88056
bbd3acfe6de99892e73940d3fdceaf68,2,9111
bbe87dce25ba8b38bb61cc7210a3f10b,2,13870
bc39d8938f90a3a2b98193723ed59774,2,7791
bd65d163ded559eb90a10cd09fec178f,2,3526
be1e9e378700cecaa4ebf71433d7915c,2,14025
bec568278124768c474ee90971ca94d1,2,3553
bede56095ba33c42038fb85f707b8a42,2,13271
bee36b4f9a2b9fdcaff6ec05df202ed0,2,3308
bf0045791395e66460eb04749c68672a,2,4256
c004e5ea15737026cecaee0447e00b75,2,2035
c13fb473e7cb8b83ccd543c094df0608,2,5319
c1552b1dab6e6f760950368ae61fb600,2,12215
c200c73f9d7e5a08ca439d6a0803da7c,2,83507
c286ec035ee04ba81c97508f0b5df544,2,81320
c2bda99904207edd1834f03e0022b007,2,8280
c3251e13f1bbda6c74e37c160f991e19,2,13660
c353f8fc0ce8344999f17d578eb69a5e,2,90850
c398bc00a606d33758afd91f4e64fd15,2,21740
c4b911d06343b21dd906651f8101cb49,2,17560
c52c644cc0dc85121207a27013efc6af,2,36325
c76d418370990614e89e956c7a7567d9,2,6787
c8025364abeecb115431bf95c11a747f,2,90630
c85d7b477a709c85a1e8b8f25aa1b270,2,9640
cad9969167c09b48ae6f1d123f7fa68d,2,37706
cb0b3bcf14e0a709df412a99424a59d7,2,4255
cb32766839f443db85c82a43c4a6c19e,2,13506
cb4a705d00e100b9732d0ca34817d441,2,88032
cbbd5ae8f53de5f5097cd8217b529e24,2,6544
cc80e2f693fa6e2408f47ccf62413fc1,2,81050
d26aa40b90272d4843d63be7c1462c8d,2,3065
d2df77822373f19934e87694d8640767,2,86706
d3891911c2feae53c52fea2bd14054e5,2,6760
d58d521f3789def2e7a22715e0badd93,2,3643
d63c73efd41eb002280e7ec831424edb,2,13405
d8dd176509baa37f359644d082bf7f7b,2,9570
dd39ad39b5d3df33037e141c72497ba6,2,4282
dd58ee93286b0821565574c570e9e1dc,2,81650
dd8a29ce82d5c705ba932d81494600a5,2,8220
dedcab67899479e4ea5dcc4eba47f587,2,89258
dff87e4de60c9736ce8df835951b09bc,2,3172
e0487761face83d64fcada2408959a36,2,1021
e0a3c37054ade6478d923a6efc10f308,2,88340
e116c7455dd26a4d8c3e92532583905f,2,1140
e4253cef933647000a82ff39c67b7bde,2,5856
e4f121bf6ef8b9a1d4d3e65dd0473fab,2,15085
e503f22be6a4f456d9851920a5d9c670,2,4508
e546117ed9cafbc40239c0c78635c584,2,4705
e560e4022d8f7aebf155db95946c5c0f,2,31110
e5cbe890e679490127e9a390b46bbd20,2,1041
e64882b4ef12aee8d0faca4db5b681f4,2,74210
e72b4feb7abe210c52aa667abc25a3a2,2,3122
e88165a185134e13fdfc85d4fa654db8,2,8517
e88f7a2995ba184710d339c5c4bf2e30,2,15505
e94b64dc6979b302a5a5be1662c83bb6,2,6852
eb4a59a06b3948e851a7d7a830bcbc42,2,41820
ed49da7cadefc454d6a67de249eab240,2,5571
f0ec6a2adb05c62655a26dd347b8dede,2,1303
f0ec78809fe0bc3edb11c9fe5b97b059,2,4291
f1198c871e0171278b63f40d112caeec,2,1220
f18112da765e0971ca5d510dec322bdd,2,88351
f1ce5fdecd64935c28b9ff932751d0dc,2,6539
f266295f49a28eee21f413e0cbb0521d,2,84020
f356c348fbc8df6a882823e21f5ce8b7,2,92025
f3975e8a41157005d4bcbb358678cd9b,2,89870
f410c8873029fcc3809b9df6d0b28914,2,95076
f43827dd686be3a4a80e00aa299990fb,2,15055
f524ad65d7e0f1daab730ef2d2e86196,2,99300
f5403d3f50089112c4eed37928b7f622,2,15600
f543ba3c973276f519d89d59bd46cead,2,15030
f664f98bfda2eaf266a23ff144e7a872,2,4001
f682e0f848abafc6f41e0d4e868c66ef,2,7600
f7315bb81aea4ddca2d39e249a801c98,2,7082
f9bbdd976532d50b7816d285a22bd01e,2,5319
